Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
"This is absolutely appalling. This man is celebrating the killing of United Healthcare CEO Brian Thompson, calling the murderer a “hero” & urging others to protect him.

There’s something deeply wrong in our society when violence is justified in this way",5,5_insurance_healthcare_murderer_killer,"['insurance', 'healthcare', 'murderer', 'killer', 'ceos', 'killed', 'health', 'death', 'greed', 'condolences']","[""I feel sorry for Brian Thompson and his family. I never condone violence, especially a cold-blooded murder.\n\nThat said, these billion dollar, often greedy, insurance companies impact a lot of people's lives in a deeply personal way.\n\nThey make it their mission to deny as many…"", '“brian thompson was a man with a family and people who loved him” \n\n“CEOs are people too”\n\n“just because he denied people life saving health insurance doesn’t mean it’s okay for someone to kill him”', 'United Healthcare CEO Brian Thompson was murdered today. Murder is ALWAYS wrong. Holding his family in The Light.\nWhat does not make news are the THOUSANDS of Americans who die because their health claim was denied by insurance companies.']",insurance - healthcare - murderer - killer - ceos - killed - health - death - greed - condolences,False,12/4/2024 20:52,12/4/2024 20:52
"Our thoughts are with the family, friends and colleagues of UnitedHealthcare CEO Brian Thompson on this tragic day.",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 20:12,12/4/2024 20:12
"🚨 JUST IN: Surveillance Footage Shows UnitedHealthcare CEO Fatally Shot: 

Brian Thompson was gunned down outside the Hilton Hotel in Midtown Manhattan. A truly tragic and heartbreaking incident. 🇺🇸 🙏🏾",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 19:51,12/4/2024 19:51
"Thoughts & prayers to CEO of UnitedHealthcare, Brian Thompson’s family. 

💅🏼",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 19:28,12/4/2024 19:28
"Giving me Seth rich vibes. Ceo Brian Thompson was gunned down using a silencer. 

Makes you wonder what he knew? Please lift his family up in prayers. 🙏",6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/4/2024 19:13,12/4/2024 19:13
#unitedhealthcare CEO #BrianThompson was fatally shot in #NewYorkCity Rest in peace.,4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/4/2024 19:11,12/4/2024 19:11
"When the CEO of  can be murdered in Midtown Manhattan in broad daylight, NYC has a HUGE crime problem. Condolences to Brian Thompson's family.",5,5_insurance_healthcare_murderer_killer,"['insurance', 'healthcare', 'murderer', 'killer', 'ceos', 'killed', 'health', 'death', 'greed', 'condolences']","[""I feel sorry for Brian Thompson and his family. I never condone violence, especially a cold-blooded murder.\n\nThat said, these billion dollar, often greedy, insurance companies impact a lot of people's lives in a deeply personal way.\n\nThey make it their mission to deny as many…"", '“brian thompson was a man with a family and people who loved him” \n\n“CEOs are people too”\n\n“just because he denied people life saving health insurance doesn’t mean it’s okay for someone to kill him”', 'United Healthcare CEO Brian Thompson was murdered today. Murder is ALWAYS wrong. Holding his family in The Light.\nWhat does not make news are the THOUSANDS of Americans who die because their health claim was denied by insurance companies.']",insurance - healthcare - murderer - killer - ceos - killed - health - death - greed - condolences,False,12/4/2024 18:41,12/4/2024 18:41
UnitedHealthcare CEO Fatally Shot in NYC 🙏🏼,4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/4/2024 17:51,12/4/2024 17:51
"Our godless society has been groomed to believe that if you’re angry enough, you have a right to be violent and your destructive actions are justified. 

Murder is never justified. 

God have mercy on Mr. Brian Thompson & we pray for his family during this unimaginable time of…",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/4/2024 17:46,12/4/2024 17:46
Condolences to Mrs. Paulette Thompson and family as well as everyone at  today after such devastating loss. RIP Mr. Brian Thompson. 🙏,6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/4/2024 17:11,12/4/2024 17:11
"I get some of the tweets not having much sympathy for United Health CEO Brian Thompson but damn, some of y’all just nasty. Nobody is a fan of healthcare CEOs and yes, they are greedy, but dude was someone’s father, son, brother, husband. Chill with the celebratory tweets.",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/4/2024 17:02,12/4/2024 17:02
"I don’t know what this poor man did to deserve such an end, not even in the time of Al Capone

This is horrific

I pray for his soul and for the pain of his loved ones 💔

Brian Thompson, CEO of UnitedHealthcare
New York",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 16:58,12/4/2024 16:58
"*UNITEDHEALTH CONFIRMS CEO OF UNITEDHEALTHCARE HAS PASSED
*UNITEDHEALTH WORKING CLOSELY WITH NEW YORK POLICE DEPARTMENT
*UNITEDHEALTH: DEEPLY SADDENED & SHOCKED AT PASSING OF THOMPSON",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/4/2024 16:41,12/4/2024 16:41
"Whatever you may think of Mr. Brian Thompson, his company, or the health insurance industry in general, I'm sure decent people can agree that this act is heinous, and Mr. Thompson & his associates, friends & family don't deserve this.

Condolences 🙏 to Mr. Thompson's family.",5,5_insurance_healthcare_murderer_killer,"['insurance', 'healthcare', 'murderer', 'killer', 'ceos', 'killed', 'health', 'death', 'greed', 'condolences']","[""I feel sorry for Brian Thompson and his family. I never condone violence, especially a cold-blooded murder.\n\nThat said, these billion dollar, often greedy, insurance companies impact a lot of people's lives in a deeply personal way.\n\nThey make it their mission to deny as many…"", '“brian thompson was a man with a family and people who loved him” \n\n“CEOs are people too”\n\n“just because he denied people life saving health insurance doesn’t mean it’s okay for someone to kill him”', 'United Healthcare CEO Brian Thompson was murdered today. Murder is ALWAYS wrong. Holding his family in The Light.\nWhat does not make news are the THOUSANDS of Americans who die because their health claim was denied by insurance companies.']",insurance - healthcare - murderer - killer - ceos - killed - health - death - greed - condolences,False,12/4/2024 16:13,12/4/2024 16:13
Yikes. Impossible for the hypothetical gears not to turn in reading this story. RIP.,6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/4/2024 16:05,12/4/2024 16:05
"UnitedHealth CEO Brian Thompson was just 50 years old at the time of his murder, which is a lot more tragic when you know that his life expectancy as a member of the Top 1% was 88, or 15 years longer than the life expectancy of the average American male",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 16:05,12/4/2024 16:05
"It's tragic to hear about Brian Thompson being fatally shot in NYC. While I called him out for his actions, I never wished harm upon him or anyone else. Justice and accountability should always come through proper channels, not through violence.",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/4/2024 15:54,12/4/2024 15:54
This is a horrifying and shocking act of violence. My thoughts are with Brian Thompson’s family and loved ones and all those working at United Healthcare in Minnesota.,5,5_insurance_healthcare_murderer_killer,"['insurance', 'healthcare', 'murderer', 'killer', 'ceos', 'killed', 'health', 'death', 'greed', 'condolences']","[""I feel sorry for Brian Thompson and his family. I never condone violence, especially a cold-blooded murder.\n\nThat said, these billion dollar, often greedy, insurance companies impact a lot of people's lives in a deeply personal way.\n\nThey make it their mission to deny as many…"", '“brian thompson was a man with a family and people who loved him” \n\n“CEOs are people too”\n\n“just because he denied people life saving health insurance doesn’t mean it’s okay for someone to kill him”', 'United Healthcare CEO Brian Thompson was murdered today. Murder is ALWAYS wrong. Holding his family in The Light.\nWhat does not make news are the THOUSANDS of Americans who die because their health claim was denied by insurance companies.']",insurance - healthcare - murderer - killer - ceos - killed - health - death - greed - condolences,False,12/4/2024 15:36,12/4/2024 15:36
"This is horrifying news and a terrible loss for the business and health care community in Minnesota.

Minnesota is sending our prayers to Brian’s family and the UnitedHealthcare team.",6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/4/2024 15:16,12/4/2024 15:16
"Praying for the family of Brian Thompson. 

An apparent targeted murder was carried out in one of the safest neighborhoods in NYC while our disgraceful DA Alvin Bragg has abdicated his responsibility in favor of political crusades and locking up hero Daniel Penny. 

Vote him out.",6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/4/2024 15:00,12/4/2024 15:00
"Wow. RIP. I worked in healthcare quite a bit and know this man. Awful.

United Health CEO Brian Thompson killed outside Manhattan hotel - Daily Mail",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/4/2024 14:21,12/4/2024 14:21
"Brian Thompson is watching that tweet from the grave, crying because someone actually was treat correctly.",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/22/2024 22:55,12/22/2024 22:55
". sick, twisted, demonic

RIP Brian Thompson - Father, Husband, Son",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/22/2024 22:19,12/22/2024 22:19
"My point is that if you have no regard for the life of Brian Thompson, your own brother, how can you love anybody else?",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/22/2024 21:08,12/22/2024 21:08
"LUIGI MANGIONE is a BLOODY COWARD and a PUNK.
He shot a man in COLD BLOOD and in THE BACK. 
That mans FAMILY now have the worst Christmas to go through this year. Thanks to this piece of filth. 
And people SUPPORTING him or CHEERING HIM ON and getting TATTOOS of him on them. I…",2,2_luigimangione_mangioni_prayers_pray,"['luigimangione', 'mangioni', 'prayers', 'pray', 'family', 'news', 'chris', 'jesus', 'devastated', 'arrest']","['NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', 'Statement from Luigi Mangione\'s family:\n\n""Our family is shocked and devastated by Luigi\'s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.""', ""Luigi Mangione’s family has released a statement:\n\n“We only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.”""]",luigimangione - mangioni - prayers - pray - family - news - chris - jesus - devastated - arrest,False,12/22/2024 20:53,12/22/2024 20:53
"Only way we're gonna get $LUIGI to mass adoption is by starting a solidarity movement 

Which is why if $LUIGI takes off, I pledge 20% of my earnings to his family.

Track my address for accountability: DC7TZh7VALZfNmdspknBsjafQZRZfhkQTeAhMwLSFZZ8 

Who's with me? #luigimangioni",3,3_finale_justice_killed_died,"['finale', 'justice', 'killed', 'died', 'killer', 'pumped', 'murdering', 'ddd', 'hero', 'innocent']","['The full circle. (Someone killed Brian).\n\n- $DDD pumped. \n- $LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR #BRIAN THOMPSON! (the finale).\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'The full circle. (Someone killed Brian).\n\n- $DDD pumped. \n- $LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR #BRIAN THOMPSON (the finale).\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'The full circle. (Someone killed Brian).\n\n- $DDD pumped. \n- $LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR #BRIAN THOMPSON !! (the finale).\n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump']",finale - justice - killed - died - killer - pumped - murdering - ddd - hero - innocent,False,12/22/2024 20:29,12/22/2024 20:29
It’s ok to be mad at how they do business. It’s ok to be upset that they make more money than you do. I It’s never ok to cowardly murder anyone! And then cheering on the murderer?! How sick are you?,5,5_insurance_healthcare_murderer_killer,"['insurance', 'healthcare', 'murderer', 'killer', 'ceos', 'killed', 'health', 'death', 'greed', 'condolences']","[""I feel sorry for Brian Thompson and his family. I never condone violence, especially a cold-blooded murder.\n\nThat said, these billion dollar, often greedy, insurance companies impact a lot of people's lives in a deeply personal way.\n\nThey make it their mission to deny as many…"", '“brian thompson was a man with a family and people who loved him” \n\n“CEOs are people too”\n\n“just because he denied people life saving health insurance doesn’t mean it’s okay for someone to kill him”', 'United Healthcare CEO Brian Thompson was murdered today. Murder is ALWAYS wrong. Holding his family in The Light.\nWhat does not make news are the THOUSANDS of Americans who die because their health claim was denied by insurance companies.']",insurance - healthcare - murderer - killer - ceos - killed - health - death - greed - condolences,False,12/22/2024 19:31,12/22/2024 19:31
Chill on my investor. Have had to compromise some principles since we lost the Brian Thompson funding,6,6_condolences_companies_employees_company,"['condolences', 'companies', 'employees', 'company', 'family', 'families', 'iowa', 'grandfather', 'rip', 'father']","['Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator', 'Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated…', 'This is who Luigi shot\n\n""Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really…']",condolences - companies - employees - company - family - families - iowa - grandfather - rip - father,False,12/22/2024 18:55,12/22/2024 18:55
